id,rank,question,score,manual_name,source_file,section_title,section_index,chunk_index,doc_id,image_ids,preview
140,1,健身追踪器是如何测量我的心率的？,0.750489,健身追踪器手册,健身追踪器手册.txt,查看心肺健康评分 在健身追踪器应用中查看整体心肺健康状况。查看心肺健康评分和心肺健康水平，了解与同龄人的对比。,71,0,manual_健身追踪器手册_s71_c0,,# 查看心肺健康评分 在健身追踪器应用中查看整体心肺健康状况。查看心肺健康评分和心肺健康水平，了解与同龄人的对比。 在健身追踪器应用中，点击心率卡片，在心率图表上向左滑动查看详细心肺健康数据。 如需更多信息，请参阅相关帮助文章。
140,2,健身追踪器是如何测量我的心率的？,0.743952,健身追踪器手册,健身追踪器手册.txt,接收心率通知 当健身追踪器检测到你看似至少10分钟不活动，且心率超出高低阈值时，会及时通知你。,69,0,manual_健身追踪器手册_s69_c0,Manual16_45,# 接收心率通知 当健身追踪器检测到你看似至少10分钟不活动，且心率超出高低阈值时，会及时通知你。 <PIC>[Manual16_45] 关闭此功能或调整阈值： 1. 在手机健身追踪器应用的今日页面，点击左上角图标 >健身追踪器卡片。 2. 点击心率高低设置。 3. 开启或关闭高心率通知或低心率通知，或点击自定义调整阈
140,3,健身追踪器是如何测量我的心率的？,0.726962,健身追踪器手册,健身追踪器手册.txt,运动与心脏健康 通过运动应用自动追踪运动或记录活动，查看实时数据和运动后摘要。,63,0,manual_健身追踪器手册_s63_c0,,# 运动与心脏健康 通过运动应用自动追踪运动或记录活动，查看实时数据和运动后摘要。 在健身追踪器应用中与家人朋友分享活动，查看整体健身水平与同龄人的对比等。
140,4,健身追踪器是如何测量我的心率的？,0.723027,儿童电动摩托车手册,儿童电动摩托车手册.txt,问题：充电器充电时发热。 此为正常现象，无需担心。,26,0,manual_儿童电动摩托车手册_s26_c0,,# 问题：充电器充电时发热。 此为正常现象，无需担心。
140,5,健身追踪器是如何测量我的心率的？,0.713344,健身追踪器手册,健身追踪器手册.txt,查看心率 健身追踪器使用心率储备（最大心率与静息心率之差）个性化设置你的心率区间。运动时在手表上查看心率和心率区间，帮你达成目标训练强度。进入心率区间时，健身追,67,0,manual_健身追踪器手册_s67_c0,Manual16_44,# 查看心率 健身追踪器使用心率储备（最大心率与静息心率之差）个性化设置你的心率区间。运动时在手表上查看心率和心率区间，帮你达成目标训练强度。进入心率区间时，健身追 踪器会提醒你。 <PIC>[Manual16_44] 自定义心率区间 你可以不使用这些心率区间，而是在健身追踪器应用中创建自定义区间，针对特定心率范围。 
141,1,我该如何仅使用健身追踪器完成消费支付？,0.755766,健身追踪器手册,健身追踪器手册.txt,解锁健身追踪器高级版 健身追踪器高级版是健身追踪器应用中的个性化资源，助你保持活力、良好睡眠和管理压力。高级订阅包含根据你的健康和健身目标定制的计划、个性化洞察,5,0,manual_健身追踪器手册_s5_c0,,# 解锁健身追踪器高级版 健身追踪器高级版是健身追踪器应用中的个性化资源，助你保持活力、良好睡眠和管理压力。高级订阅包含根据你的健康和健身目标定制的计划、个性化洞察 、数百种健身品牌课程、引导式冥想等。 用户可在健身追踪器应用中兑换健身追踪器高级版试用订阅。 如需更多信息，请参阅相关帮助文章。
141,2,我该如何仅使用健身追踪器完成消费支付？,0.748746,健身追踪器手册,健身追踪器手册.txt,使用信用卡和借记卡 在健身追踪器应用中设置健身追踪器支付或其他支付，可在支持非接触式支付的商店用手表消费。,74,0,manual_健身追踪器手册_s74_c0,,# 使用信用卡和借记卡 在健身追踪器应用中设置健身追踪器支付或其他支付，可在支持非接触式支付的商店用手表消费。 我们不断在合作伙伴列表中新增合作地点和发卡行。查看你的支付卡是否适用于健身追踪器设备，请参阅： 有关从健身追踪器支付过渡到其他支付的更多信息，请参阅相关帮助文章。
141,3,我该如何仅使用健身追踪器完成消费支付？,0.728908,健身追踪器手册,健身追踪器手册.txt,高级健康指标 在健身追踪器应用中通过健康指标更了解自己。此功能帮你查看健身追踪器设备长期追踪的关键指标，了解趋势和变化。,62,0,manual_健身追踪器手册_s62_c0,,# 高级健康指标 在健身追踪器应用中通过健康指标更了解自己。此功能帮你查看健身追踪器设备长期追踪的关键指标，了解趋势和变化。 指标包括： 血氧饱和度（SpO2） 皮肤温度变化 心率变异性 静息心率 呼吸频率 注意：此功能不用于诊断或治疗任何疾病，不应用于任何医疗目的。旨在提供有助你管理健康的信息。如对健康有任何疑虑，请
141,4,我该如何仅使用健身追踪器完成消费支付？,0.72564,健身追踪器手册,健身追踪器手册.txt,佩戴健身追踪器 将健身追踪器佩戴在手腕上。如需更换不同尺寸的表带，或购买了其他表带，请参阅第14页“更换表带”说明。,6,0,manual_健身追踪器手册_s6_c0,,# 佩戴健身追踪器 将健身追踪器佩戴在手腕上。如需更换不同尺寸的表带，或购买了其他表带，请参阅第14页“更换表带”说明。
141,5,我该如何仅使用健身追踪器完成消费支付？,0.724772,健身追踪器手册,健身追踪器手册.txt,设置健身追踪器 通过适用于iPhone、iPad或安卓手机的健身追踪器应用设置健身追踪器。健身追踪器应用兼容大多数主流手机。请访问官网查看你的手机是否兼容。,4,0,manual_健身追踪器手册_s4_c0,Manual16_3,# 设置健身追踪器 通过适用于iPhone、iPad或安卓手机的健身追踪器应用设置健身追踪器。健身追踪器应用兼容大多数主流手机。请访问官网查看你的手机是否兼容。 <PIC>[Manual16_3] 开始操作： 1. 下载应用 2. 安装应用并打开。 3. 点击登录，然后按照屏幕上的说明完成设备设置。 设置完成后，通读指
142,1,使用健身追踪器时，我可能会遇到哪些问题以及该如何解决？,0.786578,健身追踪器手册,健身追踪器手册.txt,活动与健康 佩戴健身追踪器时，它会持续追踪多种数据，包括每小时活动、心率和睡眠。数据会全天自动同步到健身追踪器应用。,46,0,manual_健身追踪器手册_s46_c0,,# 活动与健康 佩戴健身追踪器时，它会持续追踪多种数据，包括每小时活动、心率和睡眠。数据会全天自动同步到健身追踪器应用。
142,2,使用健身追踪器时，我可能会遇到哪些问题以及该如何解决？,0.712206,健身追踪器手册,健身追踪器手册.txt,解锁健身追踪器高级版 健身追踪器高级版是健身追踪器应用中的个性化资源，助你保持活力、良好睡眠和管理压力。高级订阅包含根据你的健康和健身目标定制的计划、个性化洞察,5,0,manual_健身追踪器手册_s5_c0,,# 解锁健身追踪器高级版 健身追踪器高级版是健身追踪器应用中的个性化资源，助你保持活力、良好睡眠和管理压力。高级订阅包含根据你的健康和健身目标定制的计划、个性化洞察 、数百种健身品牌课程、引导式冥想等。 用户可在健身追踪器应用中兑换健身追踪器高级版试用订阅。 如需更多信息，请参阅相关帮助文章。
142,3,使用健身追踪器时，我可能会遇到哪些问题以及该如何解决？,0.710261,健身追踪器手册,健身追踪器手册.txt,使用信用卡和借记卡 在健身追踪器应用中设置健身追踪器支付或其他支付，可在支持非接触式支付的商店用手表消费。,74,0,manual_健身追踪器手册_s74_c0,,# 使用信用卡和借记卡 在健身追踪器应用中设置健身追踪器支付或其他支付，可在支持非接触式支付的商店用手表消费。 我们不断在合作伙伴列表中新增合作地点和发卡行。查看你的支付卡是否适用于健身追踪器设备，请参阅： 有关从健身追踪器支付过渡到其他支付的更多信息，请参阅相关帮助文章。
142,4,使用健身追踪器时，我可能会遇到哪些问题以及该如何解决？,0.705919,健身追踪器手册,健身追踪器手册.txt,操作健身追踪器 健身追踪器配备彩色AMOLED触摸屏和1个按钮。,13,0,manual_健身追踪器手册_s13_c0,,# 操作健身追踪器 健身追踪器配备彩色AMOLED触摸屏和1个按钮。 通过轻点屏幕、左右上下滑动或按下按钮操作健身追踪器。为节省电量，不使用时手表屏幕会熄灭，除非你开启常亮显示设置。如需更多信息，请参阅第23页“调整常亮显示”。
142,5,使用健身追踪器时，我可能会遇到哪些问题以及该如何解决？,0.692784,健身追踪器手册,健身追踪器手册.txt,佩戴健身追踪器 将健身追踪器佩戴在手腕上。如需更换不同尺寸的表带，或购买了其他表带，请参阅第14页“更换表带”说明。,6,0,manual_健身追踪器手册_s6_c0,,# 佩戴健身追踪器 将健身追踪器佩戴在手腕上。如需更换不同尺寸的表带，或购买了其他表带，请参阅第14页“更换表带”说明。
144,1,我想给健身追踪器设置锁屏，该如何实现？,0.755064,健身追踪器手册,健身追踪器手册.txt,解锁健身追踪器高级版 健身追踪器高级版是健身追踪器应用中的个性化资源，助你保持活力、良好睡眠和管理压力。高级订阅包含根据你的健康和健身目标定制的计划、个性化洞察,5,0,manual_健身追踪器手册_s5_c0,,# 解锁健身追踪器高级版 健身追踪器高级版是健身追踪器应用中的个性化资源，助你保持活力、良好睡眠和管理压力。高级订阅包含根据你的健康和健身目标定制的计划、个性化洞察 、数百种健身品牌课程、引导式冥想等。 用户可在健身追踪器应用中兑换健身追踪器高级版试用订阅。 如需更多信息，请参阅相关帮助文章。
144,2,我想给健身追踪器设置锁屏，该如何实现？,0.753028,健身追踪器手册,健身追踪器手册.txt,佩戴健身追踪器 将健身追踪器佩戴在手腕上。如需更换不同尺寸的表带，或购买了其他表带，请参阅第14页“更换表带”说明。,6,0,manual_健身追踪器手册_s6_c0,,# 佩戴健身追踪器 将健身追踪器佩戴在手腕上。如需更换不同尺寸的表带，或购买了其他表带，请参阅第14页“更换表带”说明。
144,3,我想给健身追踪器设置锁屏，该如何实现？,0.747406,健身追踪器手册,健身追踪器手册.txt,使用信用卡和借记卡 在健身追踪器应用中设置健身追踪器支付或其他支付，可在支持非接触式支付的商店用手表消费。,74,0,manual_健身追踪器手册_s74_c0,,# 使用信用卡和借记卡 在健身追踪器应用中设置健身追踪器支付或其他支付，可在支持非接触式支付的商店用手表消费。 我们不断在合作伙伴列表中新增合作地点和发卡行。查看你的支付卡是否适用于健身追踪器设备，请参阅： 有关从健身追踪器支付过渡到其他支付的更多信息，请参阅相关帮助文章。
144,4,我想给健身追踪器设置锁屏，该如何实现？,0.743718,健身追踪器手册,健身追踪器手册.txt,故障排除 如健身追踪器运行异常，请参阅以下故障排除步骤。,77,0,manual_健身追踪器手册_s77_c0,,# 故障排除 如健身追踪器运行异常，请参阅以下故障排除步骤。
