id,rank,question,score,manual_name,source_file,section_title,section_index,chunk_index,doc_id,route,heuristic_route,result_route,image_ids,preview
178,2,如何驾驶摩托艇以拖曳速度直行和转弯，保证操作的平顺性和操控性？,0.467139,摩托艇手册,摩托艇手册.txt,训练1：拖曳速度直行与转向 1. 登艇，观察周围人员、物体及其他船只。 2. 启动发动机，直线行驶。 3. 开始转向，做长约15–21米（50–70英尺）,31,0,manual_摩托艇手册_s31_c0,manual,manual,manual,Manual40_19,# 训练1：拖曳速度直行与转向 1. 登艇，观察周围人员、物体及其他船只。 2. 启动发动机，直线行驶。 3. 开始转向，做长约15–21米（50–70英尺） 的大8字路线，不加油门。 <PIC>[Manual40_19]
178,3,如何驾驶摩托艇以拖曳速度直行和转弯，保证操作的平顺性和操控性？,0.450449,摩托艇手册,摩托艇手册.txt,练习4：拖曳速度操控,27,0,manual_摩托艇手册_s27_c0,manual,manual,manual,,# 练习4：拖曳速度操控
178,4,如何驾驶摩托艇以拖曳速度直行和转弯，保证操作的平顺性和操控性？,0.449302,摩托艇手册,摩托艇手册.txt,摩托艇 驾驶练习指南,0,0,manual_摩托艇手册_s0_c0,manual,manual,manual,,# 摩托艇 驾驶练习指南
178,5,如何驾驶摩托艇以拖曳速度直行和转弯，保证操作的平顺性和操控性？,0.437217,摩托艇手册,摩托艇手册.txt,目标： 本练习让你练习搭载乘客驾驶摩托艇。,60,0,manual_摩托艇手册_s60_c0,manual,manual,manual,,# 目标： 本练习让你练习搭载乘客驾驶摩托艇。
179,1,摩托艇全加速行驶时，如何安全平稳地将其停稳？,0.356596,摩托艇手册,摩托艇手册.txt,停车 摩托艇未配备独立制动系统，通过水阻或倒挡喷射减速。松开油门手柄后艇体立即减速，但会滑行一段距离才完全停止。若不确定能否在障碍物前及时停下，加油门并转向避让,38,0,manual_摩托艇手册_s38_c0,manual,unknown,manual,Manual40_21,# 停车 摩托艇未配备独立制动系统，通过水阻或倒挡喷射减速。松开油门手柄后艇体立即减速，但会滑行一段距离才完全停止。若不确定能否在障碍物前及时停下，加油门并转向避让 。 从全速状态松开油门或停止发动机后，摩托艇因水阻完全停止的距离约为90米（300英尺），具体受总重量、水面状况、风向等因素影响。 <PIC>[Manua
179,2,摩托艇全加速行驶时，如何安全平稳地将其停稳？,0.348324,摩托艇手册,摩托艇手册.txt,摩托艇 驾驶练习指南,0,0,manual_摩托艇手册_s0_c0,manual,unknown,manual,,# 摩托艇 驾驶练习指南
179,3,摩托艇全加速行驶时，如何安全平稳地将其停稳？,0.342416,摩托艇手册,摩托艇手册.txt,重要信息 本练习指南不能替代《用户/操作手册》或摩托艇上的标识。开始驾驶前，请务必仔细学习这些指导资料。碰撞事故造成的伤亡人数多于个人摩托艇（PWC）的任何其他,2,0,manual_摩托艇手册_s2_c0,manual,unknown,manual,Manual40_0,# 重要信息 本练习指南不能替代《用户/操作手册》或摩托艇上的标识。开始驾驶前，请务必仔细学习这些指导资料。碰撞事故造成的伤亡人数多于个人摩托艇（PWC）的任何其他 事故类型。 <PIC>[Manual40_0] 避免碰撞： 持续观察周围人员、物体及其他船只。留意影响视线或遮挡视野的环境状况。 以安全速度谨慎驾驶，与人
179,4,摩托艇全加速行驶时，如何安全平稳地将其停稳？,0.342206,摩托艇手册,摩托艇手册.txt,目标： 本练习教你了解摩托艇的停车特性。,45,0,manual_摩托艇手册_s45_c0,manual,unknown,manual,,# 目标： 本练习教你了解摩托艇的停车特性。
179,5,摩托艇全加速行驶时，如何安全平稳地将其停稳？,0.34197,摩托艇手册,摩托艇手册.txt,练习6：全加速与停车,44,0,manual_摩托艇手册_s44_c0,manual,unknown,manual,,# 练习6：全加速与停车
180,1,驾驶摩托艇时，如何避免发生碰撞事故，保障自身和水上其他人员的安全？,0.41718,摩托艇手册,摩托艇手册.txt,重要信息 本练习指南不能替代《用户/操作手册》或摩托艇上的标识。开始驾驶前，请务必仔细学习这些指导资料。碰撞事故造成的伤亡人数多于个人摩托艇（PWC）的任何其他,2,0,manual_摩托艇手册_s2_c0,manual,unknown,manual,Manual40_0,# 重要信息 本练习指南不能替代《用户/操作手册》或摩托艇上的标识。开始驾驶前，请务必仔细学习这些指导资料。碰撞事故造成的伤亡人数多于个人摩托艇（PWC）的任何其他 事故类型。 <PIC>[Manual40_0] 避免碰撞： 持续观察周围人员、物体及其他船只。留意影响视线或遮挡视野的环境状况。 以安全速度谨慎驾驶，与人
180,2,驾驶摩托艇时，如何避免发生碰撞事故，保障自身和水上其他人员的安全？,0.354466,摩托艇手册,摩托艇手册.txt,摩托艇 驾驶练习指南,0,0,manual_摩托艇手册_s0_c0,manual,unknown,manual,,# 摩托艇 驾驶练习指南
180,3,驾驶摩托艇时，如何避免发生碰撞事故，保障自身和水上其他人员的安全？,0.347343,摩托艇手册,摩托艇手册.txt,重要信息 本练习指南不能替代《用户/操作手册》或摩托艇上的标识。开始驾驶前，请务必仔细学习这些指导资料。碰撞事故造成的伤亡人数多于个人摩托艇（PWC）的任何其他,2,2,manual_摩托艇手册_s2_c2,manual,unknown,manual,,性能可能与你驾驶过的其他个人摩托艇或船只不同。本手册中的驾驶练习步骤将帮助你熟悉掌握摩托艇所需的基本技巧。 记住，你需要学习安全驾驶所需的技能并培养良好判断力。 本指南的目的是通过练习关键技能帮助你入门。你应反复练习每项操作直至熟练自如，再进行下一项练习。 每项练习都建立在已学技能之上，切勿跳步练习。 这些练习旨在让你
180,4,驾驶摩托艇时，如何避免发生碰撞事故，保障自身和水上其他人员的安全？,0.34267,摩托艇手册,摩托艇手册.txt,目标： 本练习让你练习搭载乘客驾驶摩托艇。,60,0,manual_摩托艇手册_s60_c0,manual,unknown,manual,,# 目标： 本练习让你练习搭载乘客驾驶摩托艇。
180,5,驾驶摩托艇时，如何避免发生碰撞事故，保障自身和水上其他人员的安全？,0.34056,摩托艇手册,摩托艇手册.txt,重要信息 本练习指南不能替代《用户/操作手册》或摩托艇上的标识。开始驾驶前，请务必仔细学习这些指导资料。碰撞事故造成的伤亡人数多于个人摩托艇（PWC）的任何其他,2,1,manual_摩托艇手册_s2_c1,manual,unknown,manual,,智能减速电子倒挡（RiDE）手柄快速减速，以及其他让他人难以避让或判断你行驶方向的操作。RiDE系统是控制发动机转速与倒挡闸门的电子系统，位于喷射推力喷嘴附近。左侧握把处的RiDE手柄可改变喷射推力方向，使摩托艇后退或进入空挡。RiDE系统在减速及低速操控（如下水、靠岸、停靠码头）时为驾驶者提供辅助。 尽早采取行动避免
181,1,水泵发动机安全停机的正确步骤是什么？,0.44627,水泵手册,水泵手册.txt,操作方法,20,0,manual_水泵手册_s20_c0,manual,manual,manual,pump_09|Manual31_12|Manual31_13|pump_10|Manual31_14|pump_26|pump_27,# 操作方法 提示 水泵出厂时未加注发动机机油，必须加注机油方可启动。 ①上限 <PIC>[pump_09]# 发动机启动 启动发动机前务必向泵内注满水。 1. 将燃油开关手柄置于“ON”位置。 ①“ON” <PIC>[Manual31_12] 2. 将发动机开关置于“ON”位置。 ①“ON” <PIC>[Manual
181,2,水泵发动机安全停机的正确步骤是什么？,0.372732,水泵手册,水泵手册.txt,注意,10,0,manual_水泵手册_s10_c0,manual,manual,manual,Manual31_6,# 注意 •务必确保软管安装牢固，否则会进气导致无法抽水。 •务必安装滤网，否则会损坏水泵。 请安装滤网：A）YP20G使用直径50毫米（2英寸）吸水口；B）YP30G使用直径80毫米（3英寸）吸水口，滤网孔径均不大于8毫米（0.31英寸）。 机油警告系统 当机油油位低于下限，发动机会自动停机。不补充机油则无法再次启动
181,3,水泵发动机安全停机的正确步骤是什么？,0.276414,水泵手册,水泵手册.txt,发动机停机,21,0,manual_水泵手册_s21_c0,manual,manual,manual,Manual31_16|Manual31_17|Manual31_18,# 发动机停机 1. 将油门手柄完全向左推。 <PIC>[Manual31_16] 2. 将发动机开关置于“OFF”位置。 ①“OFF” <PIC>[Manual31_17] 3. 将燃油开关手柄置于“OFF”位置。 ①“OFF” <PIC>[Manual31_18]
181,4,水泵发动机安全停机的正确步骤是什么？,0.25662,水泵手册,水泵手册.txt,注意,17,0,manual_水泵手册_s17_c0,manual,manual,manual,pump_08|Manual31_10,# 注意 水泵出厂时未加注发动机机油，必须加注机油方可启动。 <PIC>[pump_08]# 水泵注水 确认泵体内水位达到上限，必要时添加。 ①上限 <PIC>[Manual31_10]
181,5,水泵发动机安全停机的正确步骤是什么？,0.215449,水泵手册,水泵手册.txt,注意,18,0,manual_水泵手册_s18_c0,manual,manual,manual,,# 注意 启动发动机前务必向泵内注满水，否则会损坏机械密封。
182,1,水泵的核心部件有哪些？,0.390846,水泵手册,水泵手册.txt,注意 将接头安装到水泵时，务必确保垫片安装到位。,9,0,manual_水泵手册_s9_c0,manual,unknown,manual,Manual31_4|Manual31_5,# 注意 将接头安装到水泵时，务必确保垫片安装到位。 2. 用卡箍将软管连接到接头上。 <PIC>[Manual31_4] 3. 在进水软管末端安装滤网。 <PIC>[Manual31_5]
182,2,水泵的核心部件有哪些？,0.370303,水泵手册,水泵手册.txt,提示,19,0,manual_水泵手册_s19_c0,manual,unknown,manual,Manual31_11,# 提示 •务必将水泵放置在稳固平面，并尽量靠近水源。吸程越高，注水时间越长，出水量越小。 <PIC>[Manual31_11]
182,3,水泵的核心部件有哪些？,0.36871,水泵手册,水泵手册.txt,注意,17,0,manual_水泵手册_s17_c0,manual,unknown,manual,pump_08|Manual31_10,# 注意 水泵出厂时未加注发动机机油，必须加注机油方可启动。 <PIC>[pump_08]# 水泵注水 确认泵体内水位达到上限，必要时添加。 ①上限 <PIC>[Manual31_10]
182,4,水泵的核心部件有哪些？,0.367818,水泵手册,水泵手册.txt,控制功能,8,0,manual_水泵手册_s8_c0,manual,unknown,manual,Manual31_3,# 控制功能 水管安装 1. 将接头安装在水泵上。 <PIC>[Manual31_3]
182,5,水泵的核心部件有哪些？,0.364192,水泵手册,水泵手册.txt,漏水检查,28,0,manual_水泵手册_s28_c0,manual,unknown,manual,Manual31_24,# 漏水检查 检查水泵是否漏水，重新拧紧螺栓、螺塞、卡箍及软管接头，必要时更换O形圈及/或垫片。 <PIC>[Manual31_24]
183,1,清洗油箱滤网的详细步骤是什么？,0.425876,水泵手册,水泵手册.txt,油箱滤网,37,0,manual_水泵手册_s37_c0,manual,manual,manual,Manual31_32,# 油箱滤网 1. 拆下油箱盖及滤网。 ①油箱盖 ②油箱滤网 2. 用溶剂清洗滤网，损坏则更换。 3. 擦干滤网后装回。<PIC>[Manual31_32]
183,2,清洗油箱滤网的详细步骤是什么？,0.416924,发电机手册,发电机手册.txt,AE00471 油箱滤网,49,0,manual_发电机手册_s49_c0,manual,manual,manual,,# AE00471 油箱滤网 1. 打开油箱盖，取出滤网。 ① 滤网 2. 用溶剂清洁滤网，如有损坏请更换。 3. 擦拭干净后装回滤网。
183,3,清洗油箱滤网的详细步骤是什么？,0.289487,空调手册,空调手册.txt,清洁等离子滤网,78,0,manual_空调手册_s78_c0,manual,manual,manual,Manual01_32,# 清洁等离子滤网 1 关闭电源并拔下电源线。 2 打开前盖板，取出空气滤网（详见 “清洁空气滤网”）。 3 在 10 秒内取下等离子滤网。 <PIC>[Manual01_32] * 功能会根据机型有所调整。 4 用吸尘器清理滤网污垢，若污垢较难清理，可用温水冲洗。 5 将滤网置于阴凉处晾干。
183,4,清洗油箱滤网的详细步骤是什么？,0.253026,空气净化器手册,空气净化器手册.txt,指示说明 违反操作说明可能导致死亡或严重受伤。违反操作说明可能导致受伤或物质损坏。,0,2,manual_空气净化器手册_s0_c2,manual,manual,manual,Manual03_0|Manual03_1|Manual03_2|Manual03_3,下更换滤网。请勿使用非厂家推荐的滤网。 禁止 请勿在设备运行时移动产品。 # 清洁时 注意 使用柔软干布及温和清洁剂清洁设备。请勿通电清洁，以免导致触电或故障。使用前请拆除滤网上的塑料包装。 注意 请将塑料包装远离儿童，以防窒息。 # 如何拆除滤网塑料包装 新产品内置一体式滤网。拆除滤网包装前请务必拔下设备插头。 注意
183,5,清洗油箱滤网的详细步骤是什么？,0.245714,空调手册,空调手册.txt,清洁空气滤网,75,0,manual_空调手册_s75_c0,manual,manual,manual,Manual01_29|Manual01_30,# 清洁空气滤网 建议每两周清洁一次空气滤网，必要时可增加清洁频率。 1 关闭电源并拔下电源线。 2 打开前盖板，轻轻掀起盖板两侧即可。 <PIC>[Manual01_29] * 功能会根据机型有所调整。 3 握住空气滤网的把手，轻轻向上提起，将其从机身中取出。 <PIC>[Manual01_30] * 功能会根据机型
