id,dominant_route,confidence,risk_level,sub_question_count,service_route_count,mixed_route_count,manual_route_count,answer_chars,image_count,has_pic_marker,has_numbered_structure,keyword_coverage,used_fallback,service_like_question,classifier_used_count,classifier_dominant_label,classifier_avg_confidence,question,answer
198,service,0.8333,low,1,1,0,0,90,0,False,False,0.087,False,False,0,manual,0.8768,为确保安全且最佳的使用效果，游玩区域的推荐尺寸是多少？,"因尺寸、颜色、款式等个人偏好问题申请退换时，通常需要先核实商品状态、包装完整性和时效。
为尽快帮你核实处理，建议补充：订单号、签收时间、商品状态、包装是否完整、商品类型、使用情况。"
199,manual,0.8182,low,1,0,0,1,144,0,False,True,0.1034,False,False,1,manual,0.9781,使用和操作VR头显时应采取哪些安全预防措施，以确保用户安全和设备使用寿命？,根据[VR头显手册]，相关要点如下： 1. 请勿损坏电源线及电源适配器。 2. 尽可能保持坐姿。支持站立模式的应用程序，请严格遵循其指示操作。 3. 请勿抓着线缆甩动VR头显或电源适配器。 4. 请勿让液体或细小颗粒进入产品内部（接口、通风口等）。若发生此情况，请立即停止使用并断开电源。
200,mixed,0.8148,low,1,0,1,0,285,0,False,False,0.3889,False,True,0,service,0.631,功能键盘的保修政策通常包含哪些内容，又不包含哪些内容？,"若商品在质保期内出现质量问题，通常需要先核实购买时间、故障现象和售后凭证，再判断是否走免费维修、换货或其他售后流程。 另外，如果你需要对应商品的说明书或图示，可参考：根据[功能键盘手册]，# 9.2 全球保修政策 # X. 官网退货/换货政策 本保修范围内的合格产品，仅在获得授权RMA编号且于购买30天内退回官网库存时，方可享受全额退款或换货。购买超过30天不予退货。官网保留拒绝任何退货或换货的权利。退款将按原支付方式退回。如需发起退货，只需通过售后支持网站提交申请即可。
为尽快帮你核实处理，建议补充：订单号、购买时间、故障描述、维修单号、售后凭证、维修承诺时限。"
201,mixed,0.8333,low,1,0,1,0,321,0,False,False,0.2963,False,True,0,service,0.7181,功能键盘的保修政策中，损害赔偿的除外责任或免责声明通常是什么？,"若商品在质保期内出现质量问题，通常需要先核实购买时间、故障现象和售后凭证，再判断是否走免费维修、换货或其他售后流程。 另外，如果你需要对应商品的说明书或图示，可参考：根据[功能键盘手册]，权经销商处购买的产品，售后不承担退货运费，仅承担换货时寄回给最终用户的单程运费。参与“三日换新”计划的电源供应器，无论购买地点，只要是授权经销商，均提供往返加急配送服务。 # IV. 损害免责条款 本保修项下我们的唯一义务与责任，仅限于自行选择以全新或翻新、功能相近且价值相等或更高的产品维修或更换故障产品。在任何情况下，我们均不对任何间接或继发性损害承...
为尽快帮你核实处理，建议补充：订单号、购买时间、故障描述、维修单号、售后凭证、维修承诺时限。"
202,manual,0.625,medium,1,0,0,1,75,5,True,True,0.5714,False,False,1,manual,0.9913,如何设置功能键盘？,根据[功能键盘手册]，相关要点如下： 1. 键盘设置 09 2. 键盘搭配CAM软件 14  在硬件模式下 3. 使用键盘 15 相关图示：<PIC>
203,mixed,0.7222,low,1,0,1,0,159,4,False,False,0.5333,False,True,0,manual,0.9718,如何拆卸和重新安装功能键盘的轴体？,"是否提供上门安装或上门检修，需要结合商品类型、地区覆盖范围和服务政策核实。 另外，如果你需要对应商品的说明书或图示，可参考：根据[功能键盘手册]，# 6. 更换键帽及轴体 6.1 键帽拆卸/重新安装 11 6.2 轴体拆卸/重新安装 12
为尽快帮你核实处理，建议补充：订单号、商品型号、预约时间、收费明细、现场照片。"
204,manual,0.8333,low,1,0,0,1,140,5,False,True,0.4615,False,False,1,manual,0.9732,如何将功能键盘搭配CAM软件使用？,根据[功能键盘手册]，相关要点如下： 1. 射设置界面，用户可创建全新的自定义按键绑定，并按需保存至配置文件（详见B部分） 2. # D. 灯光模式 配置文件1至4自带四种默认灯光模式，按下FN键+F 3. F3或F4即可切换调用。 4. 键盘搭配CAM软件 14  在硬件模式下
205,manual,0.7778,low,1,0,0,1,108,0,False,True,0.6923,False,False,1,manual,0.9933,如何在硬件模式下使用功能键盘？,根据[功能键盘手册]，相关要点如下： 1. 4 法规声明 A-12 如您遇到问题需要进一步协助解决，请通过电子邮件联系我们。 2. 键盘搭配CAM软件 14  在硬件模式下 3. 使用键盘 15 4. 键盘设置 09
206,mixed,0.7742,low,1,0,1,0,290,5,True,True,0.6429,False,True,0,manual,0.9343,如何安装儿童电动摩托车的挡泥板？,"是否提供上门安装或上门检修，需要结合商品类型、地区覆盖范围和服务政策核实。 另外，如果你需要对应商品的说明书或图示，可参考：根据[儿童电动摩托车手册]，相关要点如下： 1. 按照步骤2所示，安装挡泥板，使“凸点”卡入2号孔。 2. 按照步骤1所示，将挡泥板侧转，然后向上滑入左侧把手管。注意！请勿让“凸点”卡入1号孔。 3. 安装右侧把手管 4. 按照步骤1和2所示，将前灯线束插头穿过把手固定夹上的“穿线孔”。将前灯安装到把手固定夹前端的支架上，并用M5螺栓、螺母和垫片固定。 相关图示：<PIC>
为尽快帮你核实处理，建议补充：订单号、商品型号、预约时间、收费明细、现场照片。"
207,mixed,0.8056,low,1,0,1,0,365,5,True,True,0.6154,False,True,0,manual,0.9465,如何安装儿童电动摩托车的前轮？,"是否提供上门安装或上门检修，需要结合商品类型、地区覆盖范围和服务政策核实。 另外，如果你需要对应商品的说明书或图示，可参考：根据[儿童电动摩托车手册]，相关要点如下： 1. 按照步骤1所示，将前轴穿过两侧把手管及前轮，两侧把手管内外均需安装垫片。 2. 注意  前轮及前轴组装完成后，请检查车轮与把手管之间的间隙。若间隙过大、车轮定位不稳，建议在车轮与把手管之间加装额外垫片（不随产品提供）。加装垫片并重新安装前轴后，检查间隙是否最小化，同时确保车轮可自由转动。若车轮卡死，则减少一片垫片。 3. 按照步骤1和2所示，将前灯线束插头穿过把手固定夹上的“穿线孔”。将前灯安装到把手固定夹前端的支架上，并用M5螺栓、螺母和垫片固定。 相关图示：<PIC>
为尽快帮你核实处理，建议补充：订单号、商品型号、预约时间、收费明细、现场照片。"
208,mixed,0.5758,medium,1,0,1,0,308,5,True,True,0.5833,False,True,0,manual,0.7497,如何为蓝牙激光鼠标安装电池？,"是否提供上门安装或上门检修，需要结合商品类型、地区覆盖范围和服务政策核实。 另外，如果你需要对应商品的说明书或图示，可参考：根据[蓝牙激光鼠标手册]，相关要点如下： 1. 按照鼠标内部标注的正负极（+ 和 -）装入两节 AA 电池。 <PIC> 2. 按下按钮，电池仓盖弹出。 <PIC> 3. ・电脑安装蓝牙驱动程序后（请参阅第 4 页 “安装 WIDCOMM 蓝牙驱动程序”），您可通过 控制面板 > 鼠标 > 蓝牙 查看鼠标电量状态 4. 若您不熟悉 BIOS 操作，请参阅电脑说明书获取更多信息 相关图示：<PIC> <PIC>
为尽快帮你核实处理，建议补充：订单号、商品型号、预约时间、收费明细、现场照片。"
209,mixed,0.75,low,1,0,1,0,279,5,True,True,0.4667,False,True,0,manual,0.9199,如何为蓝牙激光鼠标安装WIDCOMM蓝牙驱动程序？,"是否提供上门安装或上门检修，需要结合商品类型、地区覆盖范围和服务政策核实。 另外，如果你需要对应商品的说明书或图示，可参考：根据[蓝牙激光鼠标手册]，相关要点如下： 1. 程序将安装至图示文件夹。点击 “更改” 可选择其他安装路径。点击 “下一步” 继续。 <PIC> 2. 点击 “安装” 开始安装。安装过程可能需要一些时间。 <PIC> 3. 将附带的安装光盘放入光驱。 4. 欢迎界面将引导您完成安装。点击 “下一步” 继续。 <PIC> 相关图示：<PIC> <PIC>
为尽快帮你核实处理，建议补充：订单号、商品型号、预约时间、收费明细、现场照片。"
210,manual,0.8421,low,1,0,0,1,189,4,True,True,0.4667,False,False,1,manual,0.9713,如何为蓝牙激光鼠标卸载WIDCOMM蓝牙驱动程序？,根据[蓝牙激光鼠标手册]，相关要点如下： 1. 1 Windows 系统快速配对 蓝牙鼠标出厂默认已设置为预配对模式。如需快速配对，请按照以下步骤启用预配对模式。 2. 按下鼠标底部的配对按钮。 配对按钮 <PIC> 3. 按下 USB 蓝牙接收器底部的按钮，直至 LED 指示灯每秒闪烁一次。 4. 系统开始卸载程序，此过程可能需要一些时间。 相关图示：<PIC> <PIC>
211,manual,0.8333,low,1,0,0,1,176,4,True,True,0.5789,False,False,1,manual,0.9077,如何在Windows系统中为蓝牙激光鼠标设置快速配对？,根据[蓝牙激光鼠标手册]，相关要点如下： 1. 1 Windows 系统快速配对 蓝牙鼠标出厂默认已设置为预配对模式。如需快速配对，请按照以下步骤启用预配对模式。 2. 按下鼠标底部的配对按钮。 配对按钮 <PIC> 3. 按下 USB 蓝牙接收器底部的按钮，直至 LED 指示灯每秒闪烁一次。 4. 激光鼠标设置 # 相关图示：<PIC> <PIC>
212,manual,0.5,high,1,0,0,1,197,4,True,True,0.35,False,False,1,manual,0.941,如何通过WIDCOMM蓝牙驱动程序为蓝牙激光鼠标设置配对？,根据[蓝牙激光鼠标手册]，相关要点如下： 1. 。然后按照以下步骤操作。 2. 按下 USB 蓝牙接收器按钮，直至出现人机接口设备（HID）界面。 <PIC> 3. 鼠标连接成功后，将出现以下确认信息。点击确认连接正确的鼠标。 <PIC> 4. 1 Windows 系统快速配对 蓝牙鼠标出厂默认已设置为预配对模式。如需快速配对，请按照以下步骤启用预配对模式。 相关图示：<PIC> <PIC>
213,manual,0.8235,low,1,0,0,1,175,3,True,True,0.6429,False,False,1,manual,0.9129,如何查看蓝牙激光鼠标的电量状态？,根据[蓝牙激光鼠标手册]，相关要点如下： 1. ・电脑安装蓝牙驱动程序后（请参阅第 4 页 “安装 WIDCOMM 蓝牙驱动程序”），您可通过 控制面板 > 鼠标 > 蓝牙 查看鼠标电量状态 2. 若您不熟悉 BIOS 操作，请参阅电脑说明书获取更多信息 3. 如您有其他问题需要进一步协助，请联系经销商获取技术支持 相关图示：<PIC> <PIC>
214,manual,0.1176,high,1,0,0,1,176,4,True,True,0.4706,False,False,1,manual,0.9365,如何首次为蓝牙激光鼠标使用该驱动程序？,根据[蓝牙激光鼠标手册]，相关要点如下： 1. . 蓝牙初始配置向导将启动。请按照屏幕上的说明完成配置。 2. 将您要连接的蓝牙设备（如打印机、调制解调器、掌上电脑）设置为可被蓝牙驱动程序搜索。 3. 然后按照屏幕上的说明启用所选设备 4. 2 连接其他 HID 设备 除鼠标外，蓝牙驱动程序还允许您连接其他蓝牙设备。 相关图示：<PIC> <PIC>
215,manual,0.913,low,1,0,0,1,210,5,True,False,0.3,False,False,1,manual,0.6635,如何将蓝牙激光鼠标与其他人机接口设备相连接？,根据[蓝牙激光鼠标手册]，# 5 激光鼠标使用 按照 “4. 激光鼠标设置” 中的说明插入 USB 蓝牙接收器并完成鼠标蓝牙连接环境设置后，您即可立即开始使用鼠标。 # 5.1 激光鼠标电量状态 蓝牙鼠标配备电量 LED 指示灯。当电量耗尽时，LED 指示灯变为琥珀色。请立即更换电池。（顶部 LED 指示灯与底部指示灯状态一致） <PIC> 如需查看更详细的鼠标电量信息，请前往... 相关图示：<PIC> <PIC>
216,manual,0.8824,low,1,0,0,1,226,5,False,True,0.3333,False,False,1,manual,0.9829,如何拆卸烤箱门？,根据[烤箱手册]，相关要点如下： 1. 烤箱空载，开启热风循环功能，设定200℃运行约一小时 2. 等）时，烤箱门内侧及密封条周围可能产生冷凝水。烤箱冷却后，用布或海绵擦干门内侧。# 配件： 3. 使用后立即将配件放入加有洗洁精的水中浸泡，若仍烫手请佩戴隔热手套操作。 4. 食物残留可用刷子或海绵轻松清除。# 烤箱后壁及催化侧面板清洁（如有）： 重要提示：请勿使用腐蚀性或研磨性清洁剂、粗刷、百洁布或烤箱喷雾，否则可能损坏催化表面并破坏其自清洁性能。
217,mixed,0.8462,low,1,0,1,0,385,2,False,True,0.5,False,True,0,manual,0.6015,如何安装烤箱门？,"是否提供上门安装或上门检修，需要结合商品类型、地区覆盖范围和服务政策核实。 另外，如果你需要对应商品的说明书或图示，可参考：根据[烤箱手册]，相关要点如下： 1. 安装完成后，烤箱底部不得外露。 2. 将烤箱装入柜体前，先完成所有橱柜切割工作，并彻底清除木屑。 3. 5mm²）必须由合格电工执行。请联系授权服务中心。# 通用建议# 使用前：- 取下配件上的纸板防护件、保护膜及不干胶标签。- 将配件从烤箱中取出，以200℃空烤约一小时，去除绝缘材料及防护油脂产生的异味和烟雾。# 使用中：- 请勿在烤箱门上放置重物，以免损坏。 4. 为保证设备正常运行，请勿堵塞台面与烤箱上边缘之间的最小间隙。# 电气连接 请确认设备铭牌上标注的电源电压与市电电压一致。铭牌位于烤箱前门边缘（开门可见）。
为尽快帮你核实处理，建议补充：订单号、商品型号、预约时间、收费明细、现场照片。"
